sim_id,reservoir_id,tiempo_dias,Porosidad,Permeabilidad_mD,Espesor_Neto_m,Area,Presion_Burbuja_psi,Bo_rb_stb,Bg_rb_scf,Rs_scf_stb,Caudal_Prod_Petroleo_bbl,Caudal_Prod_Gas_Mpc,Caudal_Iny_Agua_bbl,Prod_Acumulada_Petroleo,Prod_Acumulada_Gas,Prod_Acumulada_Agua,Iny_Acumulada_Agua,Presion_Reservorio_psi,Presion_Inicial_Reservorio_psi
1,norne,252.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.3072736079698053,0.0008161743577849,591.9156759912622,139191.018528408,98682.46590314589,0.0,23369732.162732683,14992584656.711422,28008.889760016475,0.0,3717.2683596864745,4124.018038259295
1,norne,268.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.3058603545237353,0.0008163243007633,588.2840171545259,163784.141784748,119821.94016243264,30926.56651736023,25990278.03817548,16909735981.82768,33827.612744762795,494825.06427776365,3699.745695835116,4124.018038259295
1,norne,297.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.303298832652733,0.0008165960724116,581.7016355129416,154282.12956842367,117630.62977903092,43761.35843227499,30464459.451685738,20321024298.391575,44810.22123253248,1763904.5079528852,3675.9595156555174,4124.018038259295
1,norne,298.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.3032105043123536,0.0008166054438477,581.4746568356455,145206.84170152651,109916.44984174956,40393.16476494,30609666.02312196,20430941622.271324,45173.221322356774,1804297.6727178253,3675.239815454138,4124.018038259295
1,norne,299.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.3031221759719742,0.0008166148152839,581.2476781583496,155001.45296652245,117788.03607717952,44635.642129305,30764668.974832453,20548728748.99584,45568.008297664215,1848933.3148471303,3674.481385998379,4124.018038259295
1,norne,302.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.3028571909508362,0.0008166429295923,580.5667421264615,159751.9431136449,122931.70556870126,35056.776287634726,31243924.25135799,20917524616.13861,46817.724288618585,1954103.668279608,3672.023959480509,4124.018038259295
1,norne,311.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.3020622358874216,0.0008167272725177,578.5239340307974,158584.23728723708,124184.82885921742,35056.776287634726,32671182.95204331,22035188049.385567,50702.94162972625,2269614.532020454,3664.6930649015744,4124.018038259295
1,norne,316.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.3016205941855248,0.0008167741296984,577.3890406443173,157917.664763057,124909.9890539019,35056.776287634726,33460771.202149875,22659736688.01241,52903.03328628363,2444898.388889054,3660.729844973437,4124.018038259295
1,norne,326.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.300737310781731,0.0008168678440599,575.1192538713572,160199.02335456797,125404.4208737019,48313.79632005907,35062760.846025795,23913781408.81209,57502.44512705947,2928036.4442255446,3652.1826304969695,4124.018038259295
1,norne,329.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.3004723257605928,0.0008168959583683,574.4383178394692,159168.41574728748,121276.34822447212,0.0,35540267.55515727,24277611751.29951,58943.70858281566,2928036.4442255446,3648.4944989299374,4124.018038259295
1,norne,336.79998779296875,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.2997833657838604,0.0008169690554559,572.667886927296,137256.64373611312,104750.17896353982,0.0,36610868.82594051,25094663180.764053,62557.44442352054,2928036.4442255446,3641.780395390747,4124.018038259295
1,norne,341.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.2994123856760402,0.0008170084156021,571.714573711917,136978.6267292071,104990.30986843312,0.0,37186178.9476401,25535620755.324272,64771.513096100505,2928036.4442255446,3638.383507816647,4124.018038259295
1,norne,345.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.2991128227171125,0.0008177234814209,571.0214260800369,0.0,0.0,0.0,37186178.9476401,25535620755.324272,64771.513096100505,2928036.4442255446,3638.487523528409,4124.018038259295
1,norne,352.5,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.2985511421691227,0.0008190642298311,569.7217742702617,139547.41247420578,104655.14719545012,0.0,38232784.59033579,26320535273.057148,69789.5781814678,2928036.4442255446,3633.1282799624178,4124.018038259295
1,norne,360.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.2979894616211332,0.0008204049782412,568.4221224604865,138272.5833081214,105658.21615973023,0.0,39269829.72066108,27112971532.279793,75862.3474831495,2928036.4442255446,3627.933027124969,4124.018038259295
1,norne,375.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.2968661005251538,0.0008230864750616,565.8228188409362,186202.5383977872,150534.8409314224,0.0,42062867.36666036,29370994711.285797,100036.81749489806,2928036.4442255446,3616.7115023061065,4124.018038259295
1,norne,390.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.2957427394291745,0.0008257679718819,563.2235152213858,183382.4304872951,152546.31137465432,0.0,44813602.89032599,31659188481.38161,133474.5018974775,2928036.4442255446,3605.356748852179,4124.018038259295
1,norne,414.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.2939453616756074,0.0008300583667945,559.0646294301052,151939.2241957453,131585.78536020312,0.0,48460145.84347657,34817248601.354485,175311.76790389218,2928036.4442255446,3590.444658056009,4124.018038259295
1,norne,421.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.2934211264974838,0.0008313097319773,557.8516210743151,150309.487543049,128609.06796072677,0.0,49512311.67889295,35717511556.18824,191131.83361474823,2928036.4442255446,3586.5721752381314,4124.018038259295
1,norne,424.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.293196454278288,0.0008318460313414,557.331760350405,141416.28478402868,121291.30398581956,0.0,49936559.41532944,36081384841.31036,197896.9919197763,2928036.4442255446,3585.2487412884857,4124.018038259295
1,norne,433.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.292914552162751,0.0008327085219604,556.6865940552452,159142.65454966112,139225.36306408077,46476.5450510994,51368843.67481999,37334412499.70909,222261.05304405105,3346325.174627229,3582.149958318094,4124.018038259295
1,norne,439.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.2927266174190597,0.0008332835157064,556.2564831918054,159097.97478057814,139146.75261600656,46476.5450510994,52323432.53085597,38169294163.1318,239310.56791906885,3625184.7213415257,3580.034455788885,4124.018038259295
1,norne,441.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.2926639725044955,0.0008334751802884,556.1131129039921,161602.842780584,141542.24357360098,0.0,52646637.602177806,38452376531.398994,245079.03691278512,3625184.7213415257,3578.452089109961,4124.018038259295
1,norne,447.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.2924760377608044,0.0008340501740344,555.6830020405523,170242.3278407121,150671.59697821815,20763.29494708633,53668093.43650965,39356409397.53231,261364.41348796792,3749764.251470704,3574.827030900061,4124.018038259295
1,norne,452.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.292319425474395,0.0008345293354893,555.3245763210191,169927.5301825456,150923.6907264561,20763.29494708633,54517727.36513202,40111024496.271255,275244.0111523457,3853580.7231349386,3571.7893294965756,4124.018038259295
1,norne,467.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.2918495886151666,0.0008359668198543,554.2492991624194,173037.5959125774,160254.9204232638,43875.31211333461,57113293.25710176,42514849220.801544,317534.5120778002,4511710.355695811,3566.8184850245025,4124.018038259295
1,norne,475.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.2915990089569116,0.0008367334781823,553.6758180111663,171744.90466668914,161383.34762566222,43875.31211333461,58487252.1013221,43805917273.13484,340667.82185052714,4862712.852602488,3564.2180922304656,4124.018038259295
1,norne,480.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.2914423966705022,0.0008372126396373,553.317392291633,149341.67976517524,133242.1315150999,97197.70501944268,59233959.56650419,44472129307.982346,356569.8639427664,5348701.371557308,3563.6387025849517,4124.018038259295
1,norne,484.0,0.2431397652396146,436.84987637876344,172.41,16962000.0,3808.914682344148,1.2913171068413745,0.0008375959688013,553.0306517160066,149701.18176199804,136076.88395444225,87036.35601828108,59832762.13142973,45016433983.31211,369547.7582662886,5696846.721921712,3563.142968128897,4124.018038259295
